OTU	Sample	Abundance	Kingdom	Phylum	Class	Order	Family
Otu00321	VC1	0.759203472876587	Bacteria	Chloroflexi	SAR202_clade	SAR202_clade_unclassified	SAR202_clade_unclassified
Otu00321	PNC3	0.309133529304213	Bacteria	Chloroflexi	SAR202_clade	SAR202_clade_unclassified	SAR202_clade_unclassified
Otu00321	PNC2	0.236425342541287	Bacteria	Chloroflexi	SAR202_clade	SAR202_clade_unclassified	SAR202_clade_unclassified
Otu00321	VC3	0.225219815107313	Bacteria	Chloroflexi	SAR202_clade	SAR202_clade_unclassified	SAR202_clade_unclassified
Otu00321	PNC1	0.152858859669975	Bacteria	Chloroflexi	SAR202_clade	SAR202_clade_unclassified	SAR202_clade_unclassified
Otu00321	VC2	0.146974246527583	Bacteria	Chloroflexi	SAR202_clade	SAR202_clade_unclassified	SAR202_clade_unclassified
Otu00470	VC2	0.29845529253601	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)_unclassified
Otu00470	VC1	0.219417098889541	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)_unclassified
Otu00470	VC3	0.139674063158867	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)_unclassified
Otu00470	PNC3	0.0802173820673011	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)_unclassified
Otu00470	PNC1	0.0664364428671967	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)_unclassified
Otu00470	PNC2	0.023777127681992	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)_unclassified
Otu00633	VC2	0.321940085767293	Bacteria	Bacteroidetes	SB-5	SB-5_unclassified	SB-5_unclassified
Otu00633	PNC1	0.142221762764687	Bacteria	Bacteroidetes	SB-5	SB-5_unclassified	SB-5_unclassified
Otu00633	PNC2	0.0440258614137453	Bacteria	Bacteroidetes	SB-5	SB-5_unclassified	SB-5_unclassified
Otu00633	PNC3	0.0325891515417754	Bacteria	Bacteroidetes	SB-5	SB-5_unclassified	SB-5_unclassified
Otu00633	VC3	0.0244686025009239	Bacteria	Bacteroidetes	SB-5	SB-5_unclassified	SB-5_unclassified
Otu00633	VC1	0.013446089238278	Bacteria	Bacteroidetes	SB-5	SB-5_unclassified	SB-5_unclassified
Otu00584	PNC3	0.157605640699244	Bacteria	SHA-109	SHA-109_unclassified	SHA-109_unclassified	SHA-109_unclassified
Otu00584	PNC1	0.0667105791426106	Bacteria	SHA-109	SHA-109_unclassified	SHA-109_unclassified	SHA-109_unclassified
Otu00584	VC1	0.0320079385671393	Bacteria	SHA-109	SHA-109_unclassified	SHA-109_unclassified	SHA-109_unclassified
Otu00584	PNC2	0.023135983451281	Bacteria	SHA-109	SHA-109_unclassified	SHA-109_unclassified	SHA-109_unclassified
Otu00584	VC2	0.00716977822743249	Bacteria	SHA-109	SHA-109_unclassified	SHA-109_unclassified	SHA-109_unclassified
Otu00584	VC3	0.00575416479695602	Bacteria	SHA-109	SHA-109_unclassified	SHA-109_unclassified	SHA-109_unclassified
Otu02725	VC3	0.0162256558406837	Bacteria	Chloroflexi	SHA-26	SHA-26_unclassified	SHA-26_unclassified
Otu02725	VC1	0.0113710694038575	Bacteria	Chloroflexi	SHA-26	SHA-26_unclassified	SHA-26_unclassified
Otu02725	VC2	0.00554304946695285	Bacteria	Chloroflexi	SHA-26	SHA-26_unclassified	SHA-26_unclassified
Otu02725	PNC2	0	Bacteria	Chloroflexi	SHA-26	SHA-26_unclassified	SHA-26_unclassified
Otu02725	PNC3	0	Bacteria	Chloroflexi	SHA-26	SHA-26_unclassified	SHA-26_unclassified
Otu02725	PNC1	0	Bacteria	Chloroflexi	SHA-26	SHA-26_unclassified	SHA-26_unclassified
Otu02745	PNC1	0.0260674604787095	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12
Otu02745	VC3	0.00590492071107309	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12
Otu02745	PNC3	0.00451652498439528	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12
Otu02745	VC1	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12
Otu02745	VC2	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12
Otu02745	PNC2	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12
Otu02258	VC3	0.0296795994795671	Bacteria	SM2F11	SM2F11_unclassified	SM2F11_unclassified	SM2F11_unclassified
Otu02258	VC1	0.00993425634954061	Bacteria	SM2F11	SM2F11_unclassified	SM2F11_unclassified	SM2F11_unclassified
Otu02258	PNC1	0	Bacteria	SM2F11	SM2F11_unclassified	SM2F11_unclassified	SM2F11_unclassified
Otu02258	PNC3	0	Bacteria	SM2F11	SM2F11_unclassified	SM2F11_unclassified	SM2F11_unclassified
Otu02258	VC2	0	Bacteria	SM2F11	SM2F11_unclassified	SM2F11_unclassified	SM2F11_unclassified
Otu02258	PNC2	0	Bacteria	SM2F11	SM2F11_unclassified	SM2F11_unclassified	SM2F11_unclassified
Otu00598	VC2	0.0598064373962718	Bacteria	Proteobacteria	SPOTSOCT00m83	SPOTSOCT00m83_unclassified	SPOTSOCT00m83_unclassified
Otu00598	PNC3	0.0464161134668293	Bacteria	Proteobacteria	SPOTSOCT00m83	SPOTSOCT00m83_unclassified	SPOTSOCT00m83_unclassified
Otu00598	PNC1	0.0442596982413462	Bacteria	Proteobacteria	SPOTSOCT00m83	SPOTSOCT00m83_unclassified	SPOTSOCT00m83_unclassified
Otu00598	VC1	0.0344323116016244	Bacteria	Proteobacteria	SPOTSOCT00m83	SPOTSOCT00m83_unclassified	SPOTSOCT00m83_unclassified
Otu00598	VC3	0.0253262225827795	Bacteria	Proteobacteria	SPOTSOCT00m83	SPOTSOCT00m83_unclassified	SPOTSOCT00m83_unclassified
Otu00598	PNC2	0.00635590503723883	Bacteria	Proteobacteria	SPOTSOCT00m83	SPOTSOCT00m83_unclassified	SPOTSOCT00m83_unclassified
Otu02590	VC2	0.0473980610100479	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	SR-FBR-L83
Otu02590	PNC3	0	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	SR-FBR-L83
Otu02590	VC3	0	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	SR-FBR-L83
Otu02590	VC1	0	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	SR-FBR-L83
Otu02590	PNC1	0	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	SR-FBR-L83
Otu02590	PNC2	0	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	SR-FBR-L83
Otu03172	VC3	0.0146285976678761	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	SRB2
Otu03172	VC1	0.00890766621154319	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	SRB2
Otu03172	VC2	0.00221721978678114	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	SRB2
Otu03172	PNC2	0.00114944646041906	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	SRB2
Otu03172	PNC3	0	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	SRB2
Otu03172	PNC1	0	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	SRB2
Otu00397	PNC3	0.476925233532186	Bacteria	Saccharibacteria	Saccharibacteria_unclassified	Saccharibacteria_unclassified	Saccharibacteria_unclassified
Otu00397	PNC2	0.392155616327945	Bacteria	Saccharibacteria	Saccharibacteria_unclassified	Saccharibacteria_unclassified	Saccharibacteria_unclassified
Otu00397	PNC1	0.265908849334699	Bacteria	Saccharibacteria	Saccharibacteria_unclassified	Saccharibacteria_unclassified	Saccharibacteria_unclassified
Otu00397	VC1	0.03454084364391	Bacteria	Saccharibacteria	Saccharibacteria_unclassified	Saccharibacteria_unclassified	Saccharibacteria_unclassified
Otu00397	VC2	0.0190816573426347	Bacteria	Saccharibacteria	Saccharibacteria_unclassified	Saccharibacteria_unclassified	Saccharibacteria_unclassified
Otu00397	VC3	0.0179052627103666	Bacteria	Saccharibacteria	Saccharibacteria_unclassified	Saccharibacteria_unclassified	Saccharibacteria_unclassified
Otu02112	PNC1	0.0257094731816145	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae
Otu02112	PNC3	0.0146569543086712	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae
Otu02112	VC3	0.00560340888283895	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae
Otu02112	PNC2	0.00201249514440404	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae
Otu02112	VC1	0.00123716148576357	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae
Otu02112	VC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae
Otu00459	PNC1	0.580187991346302	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae
Otu00459	PNC3	0.524778148048652	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae
Otu00459	PNC2	0.430972837178788	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae
Otu00459	VC3	0.15634739768568	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae
Otu00459	VC2	0.129344927015821	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae
Otu00459	VC1	0.0530095077521063	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae
Otu00103	PNC1	3.30239813241628	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae
Otu00103	PNC3	2.9148107772014	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae
Otu00103	PNC2	0.989732775965089	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae
Otu00103	VC1	0.238081801453341	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae
Otu00103	VC2	0.109419077901868	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae
Otu00103	VC3	0.0490369341441161	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae
Otu00071	PNC1	2.03041966983499	Bacteria	Proteobacteria	Deltaproteobacteria	Sh765B-TzT-29	Sh765B-TzT-29_unclassified
Otu00071	PNC3	1.74887031761392	Bacteria	Proteobacteria	Deltaproteobacteria	Sh765B-TzT-29	Sh765B-TzT-29_unclassified
Otu00071	PNC2	1.30038605447226	Bacteria	Proteobacteria	Deltaproteobacteria	Sh765B-TzT-29	Sh765B-TzT-29_unclassified
Otu00071	VC2	0.862785970251986	Bacteria	Proteobacteria	Deltaproteobacteria	Sh765B-TzT-29	Sh765B-TzT-29_unclassified
Otu00071	VC3	0.368044009938681	Bacteria	Proteobacteria	Deltaproteobacteria	Sh765B-TzT-29	Sh765B-TzT-29_unclassified
Otu00071	VC1	0.358425415857869	Bacteria	Proteobacteria	Deltaproteobacteria	Sh765B-TzT-29	Sh765B-TzT-29_unclassified
Otu03878	VC1	0.00989729188610859	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae
Otu03878	VC2	0.00567310984550705	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae
Otu03878	VC3	0.00393661380738206	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae
Otu03878	PNC1	0.00359855411642142	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae
Otu03878	PNC3	0.00117829991851458	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae
Otu03878	PNC2	0	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae
Otu01000	PNC1	0.0645794030569729	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae
Otu01000	PNC3	0.0529859725977853	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae
Otu01000	PNC2	0.00201249514440404	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae
Otu01000	VC1	0	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae
Otu01000	VC2	0	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae
Otu01000	VC3	0	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae
Otu01632	PNC2	0.039005879775899	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacterales_unclassified
Otu01632	PNC1	0.0370706754808533	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacterales_unclassified
Otu01632	PNC3	0.0245201017392099	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacterales_unclassified
Otu01632	VC1	0.00247432297152715	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacterales_unclassified
Otu01632	VC3	0.000984153451845515	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacterales_unclassified
Otu01632	VC2	0	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacterales_unclassified
Otu00149	VC2	0.75207877634573	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae
Otu00149	VC1	0.134677438191507	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae
Otu00149	VC3	0.0924572616879193	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae
Otu00149	PNC1	0.0786722305320131	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae
Otu00149	PNC3	0.0227614643927513	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae
Otu00149	PNC2	0.0162553156025629	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae
Otu00348	PNC1	0.210283527027001	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriales_unclassified
Otu00348	PNC3	0.17598745386035	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriales_unclassified
Otu00348	PNC2	0.0970745801457916	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriales_unclassified
Otu00348	VC3	0.0229753848393865	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriales_unclassified
Otu00348	VC2	0.0169928929313848	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriales_unclassified
Otu00348	VC1	0.00780065440987668	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriales_unclassified
Otu01558	VC2	0.0984582243374479	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae
Otu01558	VC1	0.0486337718304928	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae
Otu01558	VC3	0.0200057440384568	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae
Otu01558	PNC1	0.00235304516689319	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae
Otu01558	PNC2	0.00217170494641739	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae
Otu01558	PNC3	0.00106223243292577	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae
Otu01791	VC1	0.0209666704159322	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_Incertae_Sedis
Otu01791	PNC1	0.0145539236915203	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_Incertae_Sedis
Otu01791	VC3	0.0134766364976031	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_Incertae_Sedis
Otu01791	VC2	0.00688534351231543	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_Incertae_Sedis
Otu01791	PNC2	0.00434340989283479	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_Incertae_Sedis
Otu01791	PNC3	0.00107996257368306	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_Incertae_Sedis
Otu00307	PNC1	0.205141738675642	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_unclassified
Otu00307	VC2	0.14043739389111	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_unclassified
Otu00307	VC1	0.122430072294006	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_unclassified
Otu00307	PNC2	0.112964792406864	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_unclassified
Otu00307	PNC3	0.0849400582261428	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_unclassified
Otu00307	VC3	0.0412205029966927	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_unclassified
Otu01065	VC2	0.311962027011964	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae
Otu01065	PNC1	0.163366782049915	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae
Otu01065	PNC3	0.0322765144446544	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae
Otu01065	PNC2	0.0244809665639637	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae
Otu01065	VC1	0.0138888495756218	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae
Otu01065	VC3	0.0108014654261735	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae
Otu01393	VC3	0.0941809818717996	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae
Otu01393	PNC3	0.0655426976178725	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae
Otu01393	PNC1	0.058933569204006	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae
Otu01393	VC1	0.0459012151851688	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae
Otu01393	PNC2	0.031352884540276	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae
Otu01393	VC2	0.0136670632512131	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae
Otu00049	PNC2	1.04507567165745	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae
Otu00049	VC1	0.825365270263062	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae
Otu00049	VC3	0.43412867847528	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae
Otu00049	PNC3	0.233849244345902	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae
Otu00049	VC2	0.218034805845985	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae
Otu00049	PNC1	0.0606552035328562	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae
Otu00154	VC1	0.594579235403314	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae
Otu00154	VC3	0.0304304483204203	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae
Otu00154	VC2	0.0232052255959435	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae
Otu00154	PNC1	0	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae
Otu00154	PNC2	0	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae
Otu00154	PNC3	0	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae
Otu00689	PNC1	0.188912126238581	Bacteria	Acidobacteria	Holophagae	Subgroup_10	Subgroup_10_unclassified
Otu00689	PNC3	0.185457777302217	Bacteria	Acidobacteria	Holophagae	Subgroup_10	Subgroup_10_unclassified
Otu00689	VC3	0.139488725948909	Bacteria	Acidobacteria	Holophagae	Subgroup_10	Subgroup_10_unclassified
Otu00689	PNC2	0.103190063465202	Bacteria	Acidobacteria	Holophagae	Subgroup_10	Subgroup_10_unclassified
Otu00689	VC2	0.020243140446298	Bacteria	Acidobacteria	Holophagae	Subgroup_10	Subgroup_10_unclassified
Otu00689	VC1	0.015746805325471	Bacteria	Acidobacteria	Holophagae	Subgroup_10	Subgroup_10_unclassified
Otu01591	VC2	0.0536675642498437	Bacteria	Acidobacteria	Acidobacteria	Subgroup_12	Subgroup_12_unclassified
Otu01591	VC3	0.012786824134175	Bacteria	Acidobacteria	Acidobacteria	Subgroup_12	Subgroup_12_unclassified
Otu01591	VC1	0.00505068524853485	Bacteria	Acidobacteria	Acidobacteria	Subgroup_12	Subgroup_12_unclassified
Otu01591	PNC2	0	Bacteria	Acidobacteria	Acidobacteria	Subgroup_12	Subgroup_12_unclassified
Otu01591	PNC1	0	Bacteria	Acidobacteria	Acidobacteria	Subgroup_12	Subgroup_12_unclassified
Otu01591	PNC3	0	Bacteria	Acidobacteria	Acidobacteria	Subgroup_12	Subgroup_12_unclassified
Otu01485	VC2	0.078875824429536	Bacteria	Acidobacteria	Acidobacteria	Subgroup_13	Subgroup_13_unclassified
Otu01485	PNC3	0.0191460625112642	Bacteria	Acidobacteria	Acidobacteria	Subgroup_13	Subgroup_13_unclassified
Otu01485	PNC1	0.0152258072187241	Bacteria	Acidobacteria	Acidobacteria	Subgroup_13	Subgroup_13_unclassified
Otu01485	PNC2	0.00309834761761274	Bacteria	Acidobacteria	Acidobacteria	Subgroup_13	Subgroup_13_unclassified
Otu01485	VC1	0	Bacteria	Acidobacteria	Acidobacteria	Subgroup_13	Subgroup_13_unclassified
Otu01485	VC3	0	Bacteria	Acidobacteria	Acidobacteria	Subgroup_13	Subgroup_13_unclassified
Otu00535	PNC2	0.5091438583626	Bacteria	Acidobacteria	Acidobacteria	Subgroup_17	Subgroup_17_unclassified
Otu00535	PNC1	0.167990875878344	Bacteria	Acidobacteria	Acidobacteria	Subgroup_17	Subgroup_17_unclassified
Otu00535	PNC3	0.164077477719761	Bacteria	Acidobacteria	Acidobacteria	Subgroup_17	Subgroup_17_unclassified
Otu00535	VC1	0.0803769839870303	Bacteria	Acidobacteria	Acidobacteria	Subgroup_17	Subgroup_17_unclassified
Otu00535	VC3	0.0646696677978803	Bacteria	Acidobacteria	Acidobacteria	Subgroup_17	Subgroup_17_unclassified
Otu00535	VC2	0.0379560671384338	Bacteria	Acidobacteria	Acidobacteria	Subgroup_17	Subgroup_17_unclassified
Otu00363	VC2	0.743839600531587	Bacteria	Acidobacteria	Acidobacteria	Subgroup_18	Subgroup_18_unclassified
Otu00363	VC3	0.293358918039399	Bacteria	Acidobacteria	Acidobacteria	Subgroup_18	Subgroup_18_unclassified
Otu00363	PNC1	0.142735080847914	Bacteria	Acidobacteria	Acidobacteria	Subgroup_18	Subgroup_18_unclassified
Otu00363	PNC3	0.116447814209164	Bacteria	Acidobacteria	Acidobacteria	Subgroup_18	Subgroup_18_unclassified
Otu00363	PNC2	0.0571352463252815	Bacteria	Acidobacteria	Acidobacteria	Subgroup_18	Subgroup_18_unclassified
Otu00363	VC1	0.0486012344094686	Bacteria	Acidobacteria	Acidobacteria	Subgroup_18	Subgroup_18_unclassified
Otu01710	PNC3	0.0906333450658506	Bacteria	Acidobacteria	Subgroup_22	Subgroup_22_unclassified	Subgroup_22_unclassified
Otu01710	PNC2	0.0559174511870195	Bacteria	Acidobacteria	Subgroup_22	Subgroup_22_unclassified	Subgroup_22_unclassified
Otu01710	VC3	0.042066712328647	Bacteria	Acidobacteria	Subgroup_22	Subgroup_22_unclassified	Subgroup_22_unclassified
Otu01710	PNC1	0.0212153119404099	Bacteria	Acidobacteria	Subgroup_22	Subgroup_22_unclassified	Subgroup_22_unclassified
Otu01710	VC1	0.0201766963099202	Bacteria	Acidobacteria	Subgroup_22	Subgroup_22_unclassified	Subgroup_22_unclassified
Otu01710	VC2	0.00564667324037066	Bacteria	Acidobacteria	Subgroup_22	Subgroup_22_unclassified	Subgroup_22_unclassified
Otu01069	PNC3	0.157617075559753	Bacteria	Acidobacteria	Holophagae	Subgroup_23	Subgroup_23_unclassified
Otu01069	PNC1	0.11591445307111	Bacteria	Acidobacteria	Holophagae	Subgroup_23	Subgroup_23_unclassified
Otu01069	PNC2	0.0544227676535886	Bacteria	Acidobacteria	Holophagae	Subgroup_23	Subgroup_23_unclassified
Otu01069	VC2	0.0497453411753832	Bacteria	Acidobacteria	Holophagae	Subgroup_23	Subgroup_23_unclassified
Otu01069	VC1	0.00371148445729072	Bacteria	Acidobacteria	Holophagae	Subgroup_23	Subgroup_23_unclassified
Otu01069	VC3	0	Bacteria	Acidobacteria	Holophagae	Subgroup_23	Subgroup_23_unclassified
Otu00743	PNC3	0.173342662659729	Bacteria	Acidobacteria	Subgroup_26	Subgroup_26_unclassified	Subgroup_26_unclassified
Otu00743	PNC1	0.126350273606955	Bacteria	Acidobacteria	Subgroup_26	Subgroup_26_unclassified	Subgroup_26_unclassified
Otu00743	PNC2	0.117669450286507	Bacteria	Acidobacteria	Subgroup_26	Subgroup_26_unclassified	Subgroup_26_unclassified
Otu00743	VC1	0.0267771536974653	Bacteria	Acidobacteria	Subgroup_26	Subgroup_26_unclassified	Subgroup_26_unclassified
Otu00743	VC3	0.0266986765698189	Bacteria	Acidobacteria	Subgroup_26	Subgroup_26_unclassified	Subgroup_26_unclassified
Otu00743	VC2	0.0130204890085928	Bacteria	Acidobacteria	Subgroup_26	Subgroup_26_unclassified	Subgroup_26_unclassified
Otu00610	VC3	0.115889154279742	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	Subgroup_3_unclassified
Otu00610	PNC1	0.110178446585613	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	Subgroup_3_unclassified
Otu00610	VC1	0.106657222284316	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	Subgroup_3_unclassified
Otu00610	PNC3	0.0607505338810728	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	Subgroup_3_unclassified
Otu00610	PNC2	0.0463723374079975	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	Subgroup_3_unclassified
Otu00610	VC2	0.0370579147979248	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	Subgroup_3_unclassified
Otu00595	PNC2	0.140483608447053	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6	Subgroup_6_unclassified
Otu00595	PNC3	0.0944357349959557	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6	Subgroup_6_unclassified
Otu00595	VC1	0.0807611622191306	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6	Subgroup_6_unclassified
Otu00595	PNC1	0.0738237910263612	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6	Subgroup_6_unclassified
